Degree,Asian Music,Blues,Chill Out/Trip-Hop/Lounge,Classical,Comedy,Contemporary R&B,Contemporary Soul,Country,Dancefloor,Dancehall/Ragga,Disco,East Coast,Film Scores,Films/Games,Folk,Hard Rock,Indie Rock/Rock pop,Jazz,Kids,Latin Music,Metal
7,0,0,0,1,0,3,0,1,0,0,0,1,1,1,0,0,1,0,2,3,1
40,0,1,11,1,1,4,2,1,0,0,2,2,5,9,6,4,1,0,2,7,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,0,1,0,0,1,4,0,3,1,0,0,2,8,5,5,3,0,2,1,2,2
47,0,0,1,2,2,9,1,1,1,0,1,3,9,18,9,4,3,3,2,6,7
9,0,1,0,1,0,3,0,0,1,0,2,0,1,0,4,2,0,0,0,1,1
34,0,2,1,2,0,3,0,4,5,1,2,2,6,13,2,3,1,3,0,3,3
16,0,1,1,0,0,1,1,0,2,1,1,0,2,3,4,0,3,2,0,3,0
48,0,3,6,3,1,2,1,5,4,0,3,0,5,11,10,5,4,2,1,7,7
14,0,1,1,0,2,1,0,1,2,0,0,0,2,1,4,1,0,0,1,0,1
33,0,0,0,0,2,2,1,1,3,1,2,0,6,6,3,3,4,4,3,6,3
7,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,2,1
4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
18,1,0,0,1,2,3,0,2,2,0,3,0,5,1,4,2,1,1,1,3,2
7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
21,0,1,4,2,0,2,1,0,0,0,1,1,4,2,3,2,3,2,0,2,4
26,1,1,1,2,0,2,1,1,2,0,3,1,7,5,7,2,3,1,2,3,1
45,0,4,0,0,1,5,0,1,4,0,3,1,7,7,6,5,4,1,0,0,2
15,0,2,0,1,2,2,0,0,2,0,1,0,1,3,2,3,2,0,0,5,1
39,0,0,2,5,2,2,1,4,5,0,1,1,8,4,3,5,3,1,0,3,6
30,0,0,2,0,1,3,1,1,4,0,2,2,4,6,3,4,3,2,0,2,6
42,0,3,0,1,0,5,3,2,6,0,2,0,8,11,2,5,2,4,1,1,5
4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,1,4,0,0,0,2,0,0,5,0,2,1,7,6,10,4,1,2,3,5,2
43,1,2,2,1,0,6,1,3,5,0,4,0,4,8,6,4,4,2,3,4,4
22,0,1,0,0,0,2,0,3,3,0,2,0,6,5,8,1,2,0,1,3,5
10,0,0,1,0,0,2,0,1,1,0,2,0,2,1,2,2,2,0,0,1,0
27,0,1,2,1,0,2,2,6,2,0,1,0,2,4,5,2,2,0,0,0,3
40,0,0,1,2,1,2,2,0,7,0,4,3,7,7,8,4,2,2,0,5,3
64,1,2,0,3,2,3,0,1,9,1,3,1,18,11,16,6,3,2,3,7,5
28,0,1,7,0,0,3,0,3,2,2,1,0,2,3,5,2,1,1,3,2,4
3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
26,0,1,1,0,1,2,2,2,2,0,0,1,5,4,5,3,1,0,0,3,4
12,1,0,0,1,0,2,0,0,1,0,2,1,3,1,2,1,1,0,0,0,2
4,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
8,0,0,0,1,0,3,1,0,1,0,0,1,0,0,2,1,1,0,0,1,0
10,0,0,0,1,0,1,0,2,3,1,1,1,2,1,0,0,0,1,1,0,3
28,1,0,0,0,0,3,1,4,2,1,0,0,6,8,5,2,1,2,1,2,3
17,0,0,0,0,0,1,0,1,4,1,0,0,2,4,2,0,0,1,2,2,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
45,1,1,1,2,1,5,1,4,6,0,1,1,7,9,7,3,3,1,1,4,5
9,0,1,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,2
3,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,2,1
52,0,0,0,3,1,6,2,0,1,1,5,1,8,8,12,4,2,4,4,7,7
53,1,3,0,1,1,4,0,2,3,0,6,1,10,12,12,3,3,1,2,2,7
5,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,2,1,2
5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,0,2,0,1,1,4,1,2,1,0,2,3,4,9,4,3,2,0,2,6,5
36,0,0,2,0,0,3,2,1,9,0,1,1,7,7,7,2,1,3,0,4,6
16,0,1,1,0,0,1,1,0,1,0,1,0,2,5,4,2,1,2,0,4,3
6,0,1,0,0,0,2,0,1,0,0,1,1,3,0,0,0,0,0,0,1,0
6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
5,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0
9,0,0,0,0,0,2,0,1,0,0,0,0,2,2,0,1,2,0,2,2,1
17,0,0,0,0,0,1,0,2,2,0,0,1,4,2,3,1,0,2,0,3,1
19,0,1,0,1,0,2,3,2,2,0,4,0,3,5,1,0,1,0,3,4,1
7,0,0,0,0,0,1,0,1,3,0,1,0,3,0,1,0,2,0,0,3,2
6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0
11,0,0,0,0,0,2,0,1,0,0,1,1,1,2,1,3,2,0,0,1,0
59,1,6,1,3,2,8,1,2,8,2,3,0,7,10,8,4,5,3,3,12,5
37,1,1,0,1,1,7,1,5,5,0,1,2,3,5,6,0,2,0,3,5,3
10,0,1,0,0,0,1,0,0,1,0,0,0,0,3,4,0,2,0,0,1,1
53,2,2,3,1,1,4,0,1,2,1,4,0,11,10,9,5,4,2,1,7,6
10,0,2,0,0,0,1,0,0,1,0,0,0,4,0,2,1,0,1,1,1,0
44,0,0,3,2,1,7,1,0,4,0,1,3,5,7,4,2,5,1,1,7,6
24,0,1,0,3,1,6,0,0,1,0,2,0,3,1,3,1,1,1,5,3,2
28,1,1,1,2,0,6,2,1,3,0,4,1,4,6,5,2,1,0,1,4,2
23,1,4,0,1,1,3,0,2,1,0,1,0,3,4,5,3,1,1,1,4,2
71,1,1,4,4,1,9,2,5,7,1,10,3,9,15,9,12,6,3,3,11,7
16,0,1,1,0,0,1,2,1,1,0,0,0,1,1,5,1,3,1,2,2,1
4,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1
64,0,4,1,2,1,11,2,3,6,2,4,3,9,9,10,12,2,2,4,8,5
19,0,2,0,0,0,3,1,2,0,1,2,1,4,3,2,2,0,1,0,5,2
8,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,2,0
8,0,0,0,0,1,0,0,1,1,0,0,1,1,2,1,0,1,1,0,1,1
32,0,1,0,0,2,6,1,1,4,0,3,0,5,4,6,5,4,0,0,4,3
30,0,1,0,1,1,7,2,0,2,0,2,1,3,3,11,3,3,1,3,4,3
20,0,0,0,1,1,1,0,1,0,0,1,0,3,4,5,0,0,0,0,0,1
29,0,1,2,2,0,2,1,0,5,0,2,2,6,6,5,1,1,0,1,5,2
21,0,4,1,0,1,2,0,0,0,0,0,0,5,2,2,0,1,0,0,2,3
16,0,1,0,0,0,1,1,0,2,0,1,1,2,3,1,0,2,1,1,3,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,1,0,0,1,1,1,0,0,0,0,0,1,3,3,3,1,0,1,2,1
12,1,2,0,0,0,1,1,1,1,0,0,0,0,2,2,0,1,0,0,0,1
67,1,3,2,0,0,7,2,3,9,0,3,2,12,10,11,8,1,4,3,9,4
41,2,1,0,3,0,5,2,1,4,0,3,0,8,7,4,2,3,1,2,3,3
5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0
5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
18,1,2,0,1,1,0,0,1,2,0,0,0,1,5,2,1,1,3,2,2,2
20,0,0,1,0,0,3,0,3,1,0,0,2,1,2,1,0,0,1,4,2,2
9,0,0,0,0,0,2,1,1,1,0,0,1,0,3,0,0,2,0,1,0,1
11,0,1,0,0,0,3,0,1,1,0,1,0,0,1,2,2,1,0,0,1,0
17,1,2,0,1,1,2,0,0,2,1,0,1,3,5,0,2,4,2,0,3,2
60,0,5,2,3,2,8,1,1,7,3,5,1,12,6,12,4,5,6,2,6,6
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
36,0,2,1,0,0,4,0,1,5,0,3,1,8,4,7,3,0,4,0,4,2
27,0,1,3,1,0,4,0,0,2,2,1,1,2,5,2,4,0,1,0,6,2
2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,0,2,1,2,1,2,0,3,2,0,3,1,4,3,2,3,0,0,0,2,0
19,1,1,1,1,0,3,0,1,2,0,0,0,3,2,3,1,0,1,0,2,3
7,0,2,0,1,0,1,0,1,0,0,2,0,1,2,1,0,1,0,0,1,2
30,0,1,1,0,0,0,0,0,5,0,2,0,5,6,5,2,3,1,0,4,4
38,2,1,2,2,0,3,0,4,5,0,4,2,7,9,4,3,1,1,0,1,4
5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
61,0,3,8,3,2,5,3,5,4,0,3,1,9,11,10,3,4,2,9,7,5
24,0,0,0,1,0,3,0,2,3,0,0,0,3,3,1,1,1,1,0,2,4
28,1,3,1,4,2,4,0,0,2,0,1,1,9,4,4,3,2,1,1,3,1
53,0,5,5,2,0,6,2,4,9,0,1,2,6,6,9,7,4,1,0,8,3
17,0,0,0,2,0,6,1,0,3,0,1,1,1,2,1,3,0,1,1,4,1
59,2,3,1,2,1,11,1,4,5,1,3,2,8,9,8,4,6,1,1,5,9
17,1,2,2,0,0,0,1,0,0,0,0,0,2,4,2,2,2,1,0,3,0
12,0,0,0,0,1,1,0,1,1,0,2,0,2,0,3,2,0,0,0,0,0
49,0,0,0,1,2,5,1,1,3,2,4,3,9,7,9,9,3,1,3,5,9
4,0,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,0,0,1,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0
6,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,2,0,0,1,1,1
22,0,1,2,2,0,3,0,2,1,0,1,0,4,5,2,1,3,1,1,4,1
6,0,0,0,0,0,0,1,1,0,1,1,0,0,2,1,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
57,1,2,0,2,2,6,3,3,10,1,3,0,4,13,16,5,2,5,0,5,3
4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,3
9,0,0,0,1,0,2,1,1,0,0,2,0,1,0,1,1,0,0,0,1,2
11,0,0,0,0,0,0,0,1,0,0,3,0,0,3,1,1,1,0,0,1,0
25,0,1,1,1,0,4,2,1,1,0,2,1,6,1,4,4,2,2,2,2,4
23,1,5,0,1,0,1,1,0,3,0,2,1,3,2,3,2,3,0,1,4,3
13,0,0,0,2,1,1,0,0,3,0,0,0,2,4,1,0,1,0,1,3,0
31,0,2,1,3,1,5,2,1,4,0,2,2,4,10,6,2,2,2,1,2,1
22,1,1,3,1,1,2,0,1,2,1,2,1,5,4,3,3,0,3,0,1,4
11,0,0,0,1,0,0,0,0,0,0,1,0,2,4,2,1,0,0,0,0,0
95,2,10,4,3,2,11,2,7,11,1,5,3,16,22,19,13,5,8,3,10,9
39,0,0,4,0,0,7,2,0,3,0,1,0,12,7,5,6,4,3,1,4,3
15,0,2,0,0,0,2,1,1,1,0,0,0,2,1,4,0,2,0,0,3,3
6,0,1,0,1,0,2,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1
7,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2
17,0,0,1,0,0,1,0,0,2,0,0,0,6,3,2,1,0,1,0,2,4
5,0,0,0,0,0,0,0,0,2,0,0,0,2,3,2,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
28,1,2,0,1,0,2,0,0,0,0,4,0,4,8,6,3,3,0,1,1,0
23,0,1,0,1,0,1,0,1,3,0,1,1,6,3,3,1,1,1,1,2,3
36,1,2,2,2,1,3,1,3,3,0,0,3,5,4,5,6,2,0,2,4,5
16,0,2,0,1,0,3,1,1,1,0,1,0,4,3,3,4,0,2,2,2,1
24,0,0,0,0,0,1,0,1,3,0,0,1,3,3,6,7,2,4,2,2,2
7,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,2,1,0,1,0
27,0,1,5,0,3,2,0,1,4,0,1,0,5,5,6,3,0,2,0,6,3
3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
5,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,0,0,0,0,0,1
8,0,1,1,0,0,2,0,1,1,0,1,0,3,3,0,0,1,0,0,0,3
11,0,0,0,1,0,2,0,0,4,0,1,0,1,5,1,2,2,0,0,3,0
26,0,2,1,1,0,5,2,1,2,0,2,0,6,2,6,2,1,0,0,2,2
18,1,1,0,0,0,2,1,1,3,0,2,0,5,1,0,1,2,0,0,3,1
22,0,1,0,1,2,5,0,0,2,0,0,1,5,4,5,1,1,0,0,2,0
8,0,2,0,0,0,2,0,1,0,0,0,0,3,2,2,1,0,1,1,1,1
10,0,1,0,0,0,1,0,0,1,0,0,0,3,2,4,0,1,0,0,2,1
6,0,1,0,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1
15,0,1,2,0,0,0,1,1,2,0,0,1,1,3,2,1,2,0,1,4,1
5,0,2,0,0,0,1,0,0,1,0,0,1,0,2,1,2,0,0,0,0,0
8,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0
26,0,1,0,0,0,2,0,1,3,0,3,1,4,4,3,3,2,0,2,4,2
13,0,2,1,0,1,1,0,0,2,0,0,0,4,0,3,4,0,1,2,2,1
12,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,1,0,1,0,0
34,0,2,1,1,2,2,1,2,3,1,1,1,8,7,6,1,2,0,0,6,5
4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
39,0,4,1,1,1,8,2,2,2,0,3,3,2,10,5,3,1,0,1,4,0
5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,1,3
13,0,1,0,0,0,3,0,0,2,0,0,1,1,2,2,1,2,0,0,1,0
7,0,2,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,1
22,1,2,0,0,0,1,0,3,3,1,0,1,8,1,4,1,1,0,0,1,1
12,0,0,0,0,0,0,0,0,3,0,0,0,4,1,2,2,2,3,1,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
12,0,3,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2
14,0,0,0,0,0,2,0,0,2,0,1,3,3,5,3,2,1,0,0,1,1
9,0,1,0,0,0,1,0,1,1,0,0,0,2,3,2,0,0,0,0,1,1
2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,0,1,0,0,0,3,0,2,0,0,2,0,1,2,3,1,0,0,0,1,1
43,0,4,2,1,0,3,1,5,5,1,1,1,6,9,11,3,2,4,3,4,1
8,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,1,2
51,1,1,1,0,0,9,1,3,4,1,4,0,6,9,3,5,2,0,0,6,9
42,0,2,0,0,1,4,2,3,5,1,2,1,3,7,8,4,4,5,2,3,3
24,0,0,1,0,0,1,0,3,0,2,1,2,3,5,6,1,1,2,0,0,3
34,1,0,0,2,0,4,0,1,1,1,4,0,5,9,6,6,5,3,2,5,3
9,0,0,1,0,0,2,0,0,1,1,1,1,3,3,3,2,0,2,0,1,1
8,0,0,0,0,1,1,0,0,0,1,2,0,3,0,0,1,0,0,1,0,0
11,0,1,0,0,0,0,0,0,0,0,1,1,3,3,3,1,0,2,3,1,3
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,0,0,0,2,0,0,0,1,0,1,0,3,0,0,1,0,0,1,1
52,0,4,1,1,5,8,1,2,8,0,6,0,8,11,6,6,3,1,3,11,5
34,0,0,0,1,1,2,1,3,2,1,1,0,5,5,5,6,1,1,1,1,1
15,0,2,0,2,0,2,0,1,0,0,3,1,2,4,0,3,0,0,1,1,3
20,0,1,0,2,0,2,0,1,2,0,0,0,5,2,6,4,2,0,0,2,2
3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
35,0,2,0,2,0,8,3,2,5,0,3,1,5,8,4,4,3,1,2,7,6
2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
41,0,2,2,3,0,5,0,1,4,0,2,1,4,5,8,3,5,1,1,4,5
2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
20,0,0,1,0,0,1,0,3,0,0,0,0,5,3,4,2,1,2,1,4,1
15,0,1,2,1,0,3,0,0,6,1,3,0,4,0,2,2,2,1,0,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
47,0,3,3,1,3,8,3,3,2,0,2,1,8,6,7,4,4,1,4,9,5
7,0,0,0,0,0,3,0,1,3,0,0,0,1,2,2,1,1,1,0,0,1
51,0,4,0,1,2,8,2,4,5,3,3,3,12,7,5,2,6,2,3,2,5
29,0,1,0,0,1,0,1,3,2,0,2,0,6,4,4,1,1,0,0,2,3
4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1
7,0,0,1,0,0,1,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6,0,0,0,0,0,2,0,1,1,0,0,0,1,1,1,2,2,0,0,1,1
37,0,3,0,0,0,1,0,4,5,0,3,2,4,6,10,2,4,2,1,3,0
10,0,0,0,0,0,1,1,1,0,1,2,1,1,2,1,0,0,2,1,1,1
15,0,0,0,0,0,1,2,2,2,0,1,1,4,4,0,2,1,1,2,2,2
13,0,0,0,1,1,2,0,0,2,0,1,1,2,3,2,3,1,3,0,2,2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1
4,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0
5,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,2,0,0,1,1,3
3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,1,0,3,1,1,4,1,1,1,2,1,1,3,6,7,3,2,1,3,0,7
9,0,0,0,0,1,1,0,0,0,1,0,0,6,0,3,1,0,1,0,1,0
11,0,0,4,0,0,4,2,1,0,0,1,0,6,1,3,1,1,0,1,3,0
31,0,1,0,1,0,10,1,0,5,1,1,1,4,9,3,1,2,2,1,3,4
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
41,0,3,2,0,0,6,0,3,3,2,1,1,7,7,10,3,6,0,1,5,5
64,0,7,2,2,4,10,1,0,7,1,4,3,7,12,17,6,3,2,4,6,7
24,1,1,0,1,0,2,2,1,2,0,1,0,3,8,3,1,0,1,0,1,3
16,0,2,0,0,0,1,1,2,3,0,0,0,3,4,3,1,1,2,1,0,2
12,0,2,0,0,0,0,1,1,3,0,1,0,8,3,0,2,1,1,0,3,0
6,1,1,0,1,0,1,0,0,1,0,1,0,1,3,1,1,0,1,0,0,1
9,0,0,0,1,0,0,1,1,1,0,1,0,2,1,3,0,4,0,0,1,0
12,0,0,0,1,0,1,0,1,1,0,0,0,2,3,2,1,1,2,0,1,1
42,0,2,1,2,1,7,1,4,5,1,1,3,6,7,4,2,2,0,2,8,3
22,0,0,0,0,1,2,0,2,1,0,2,3,3,4,4,4,2,0,1,6,0
20,0,1,0,0,0,5,0,1,4,0,3,2,5,1,3,1,2,0,1,3,3
8,0,1,0,1,1,2,0,0,0,0,2,0,4,0,1,1,0,0,0,3,2
10,0,0,0,1,1,0,1,2,2,0,0,0,0,1,4,1,1,0,1,1,2
5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,0
3,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
4,0,1,0,0,0,1,0,1,0,0,0,2,0,0,2,1,0,1,0,1,0
66,2,3,12,0,0,7,2,3,3,1,7,3,10,16,14,2,3,2,1,3,9
32,0,1,2,1,2,2,0,1,4,1,1,1,8,2,10,4,2,2,2,6,3
127,0,7,6,2,1,17,2,6,11,1,6,5,19,26,33,14,5,5,4,19,14
27,0,3,5,2,0,3,0,0,1,0,2,0,1,3,8,2,1,2,5,2,0
34,0,2,5,3,0,6,0,3,4,1,4,0,2,6,8,4,3,2,1,7,2
56,0,0,1,2,1,6,2,2,6,1,2,1,7,11,8,11,3,4,2,7,7
4,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,1,2
34,0,2,2,2,3,4,0,1,3,1,0,1,5,6,2,2,4,1,0,4,4
9,0,1,0,0,1,3,0,0,0,0,0,0,3,3,0,0,2,0,1,1,1
9,1,1,0,1,1,0,0,1,1,0,0,0,0,4,0,2,3,0,0,1,1
65,0,3,1,3,0,4,0,3,9,2,7,2,10,14,16,4,4,4,3,8,5
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33,0,0,0,1,1,4,4,2,1,0,4,2,3,6,8,2,0,1,1,4,6
8,0,0,0,0,1,0,1,2,1,0,1,0,1,1,1,0,3,0,1,1,0
15,0,0,0,2,0,1,0,0,1,1,1,1,2,3,1,0,1,0,0,3,3
114,2,7,6,5,0,18,1,1,11,1,5,7,21,21,27,11,6,5,6,21,11
20,1,1,2,1,0,2,0,2,0,0,2,1,1,3,3,3,2,1,1,5,2
18,0,0,2,1,1,1,0,1,0,0,2,0,5,3,2,5,3,0,0,1,4
44,0,2,4,2,0,4,1,3,4,1,3,1,6,5,9,1,3,2,1,6,4
21,1,2,4,2,0,0,2,1,2,0,0,0,6,5,5,1,3,0,2,2,3
7,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,0,0,0,1
11,0,2,0,0,1,2,0,1,1,0,0,0,1,1,3,2,0,0,0,3,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24,0,0,1,1,0,5,0,2,2,0,4,1,5,6,3,3,3,1,1,1,1
14,0,1,0,1,1,0,0,0,2,0,0,0,3,0,6,5,2,1,0,1,2
26,0,4,1,0,4,6,1,1,1,1,1,0,2,2,5,3,1,0,2,5,3
16,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,3,1,1,0,3,0
5,0,0,0,1,0,0,0,0,0,1,0,1,1,4,2,1,0,0,0,0,2
37,0,3,2,1,3,7,1,1,2,1,4,1,4,10,11,5,1,0,1,4,6
40,2,2,7,0,0,6,1,3,2,0,4,1,7,8,8,6,3,4,0,4,4
18,0,0,0,0,2,3,0,1,2,0,0,0,2,3,4,2,1,1,2,2,2
40,0,0,0,0,0,1,3,2,8,1,2,1,7,11,8,4,3,2,0,2,1
19,0,0,1,0,1,0,1,0,2,0,0,1,4,3,3,1,1,1,0,1,4
4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
34,0,5,0,2,0,3,1,3,2,0,1,1,3,4,6,2,3,2,3,4,4
14,0,0,0,0,0,1,1,0,3,2,2,0,3,1,1,0,0,1,1,3,1
11,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,3,0,3
13,0,0,3,0,0,3,1,0,2,1,0,0,1,2,2,0,0,1,0,1,2
3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,2,2,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
10,1,1,0,0,0,1,0,1,1,0,0,0,1,1,2,0,2,0,0,0,1
6,0,1,0,0,0,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,1
35,1,1,6,0,0,7,1,0,3,1,2,0,7,4,7,2,0,2,1,4,3
33,1,2,0,3,1,3,1,0,4,0,2,2,9,8,5,6,0,1,2,6,2
15,1,1,0,1,0,1,0,1,3,0,0,0,3,1,2,0,0,0,2,0,2
14,0,0,0,1,0,1,0,0,0,0,1,1,1,2,1,2,2,1,0,3,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,0,2,3,1,0,3,2,2,5,1,2,0,4,4,3,4,2,2,3,4,4
4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0
20,0,2,0,2,1,1,0,1,3,0,1,1,4,4,3,0,0,0,0,4,0
9,0,0,0,0,0,3,0,1,0,1,1,0,3,0,2,2,2,0,1,1,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,0,1,4,4,0,8,1,0,5,2,3,0,6,8,8,2,2,0,1,3,3
58,0,2,0,2,2,7,1,4,8,1,10,3,8,9,11,7,2,4,1,4,10
19,0,1,0,0,0,2,0,0,1,0,0,1,4,5,3,0,0,1,0,4,2
12,0,1,0,0,0,2,1,0,2,1,0,0,2,0,1,1,0,2,0,0,2
8,0,1,0,0,0,1,0,0,2,0,1,0,2,1,0,1,0,0,0,0,0
16,0,5,1,0,0,1,1,1,2,0,0,0,1,3,6,2,2,1,0,4,2
4,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0
29,0,4,0,0,0,2,1,1,3,1,4,2,4,3,6,3,2,0,1,4,5
72,2,4,1,2,2,5,1,5,6,2,6,0,8,9,9,9,3,6,1,5,9
9,0,2,1,0,0,2,0,3,0,0,0,0,1,0,2,0,3,1,0,2,1
6,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
15,0,1,0,0,0,1,0,5,2,0,1,0,3,3,5,2,0,0,0,2,1
6,0,1,0,0,0,2,0,0,2,0,0,0,0,2,2,1,0,0,0,1,0
33,0,2,0,1,2,0,1,0,3,1,0,0,7,5,4,5,0,1,0,4,3
14,0,1,0,0,0,3,0,0,2,0,1,0,2,2,2,0,0,0,0,2,1
21,0,1,2,1,0,2,0,1,2,0,3,0,4,5,4,2,1,2,0,4,1
20,0,0,0,2,0,3,0,0,0,1,1,2,3,8,4,1,2,0,1,4,4
12,0,1,0,1,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0,0,2
