Degree,Asian Music,Blues,Chill Out/Trip-Hop/Lounge,Classical,Comedy,Contemporary R&B,Contemporary Soul,Country,Dancefloor,Dancehall/Ragga,Disco,East Coast,Film Scores,Films/Games,Folk,Hard Rock,Indie Rock/Rock pop,Jazz,Kids,Latin Music,Metal
93,2,3,0,1,1,12,0,3,14,1,5,4,10,17,15,14,8,5,6,13,9
12,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,2,1,1,0,3,2
12,0,3,0,0,0,1,0,0,0,0,1,1,2,1,2,4,0,1,1,0,1
9,0,1,0,1,0,0,1,1,1,0,1,0,2,1,3,1,1,3,0,2,0
16,0,0,0,0,0,2,0,1,1,0,1,2,5,4,2,1,1,1,1,0,1
6,0,0,0,1,1,1,0,2,2,0,0,0,1,3,1,0,1,0,0,1,1
7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
39,0,1,0,0,0,5,0,2,5,0,1,1,6,5,8,4,2,2,4,4,6
3,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
29,1,2,0,2,1,1,0,3,2,0,0,1,5,5,4,3,3,0,2,6,5
10,0,0,0,1,0,2,1,0,1,0,1,0,1,3,1,0,0,0,0,1,1
6,1,1,0,1,0,1,0,0,1,0,1,0,2,3,0,0,1,0,1,0,0
23,0,1,0,1,0,3,0,0,0,0,2,1,4,5,5,0,2,0,0,0,2
17,0,1,1,0,1,1,1,1,0,0,1,2,2,4,5,3,0,1,2,0,2
33,0,1,3,0,0,9,1,1,1,1,2,0,5,4,6,2,1,3,0,7,3
6,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0
5,0,1,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0
15,0,3,0,0,0,1,1,1,3,0,1,0,4,3,2,1,1,0,0,4,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39,0,0,1,2,1,4,1,1,6,1,2,2,9,6,6,2,3,3,2,6,3
25,0,1,1,1,0,3,3,5,2,0,2,0,4,6,7,0,2,2,1,3,2
15,0,1,1,0,1,2,0,0,0,0,1,0,1,2,6,1,0,0,0,1,1
46,0,1,0,1,0,4,2,4,7,1,5,0,4,12,10,2,4,5,2,9,8
14,1,1,0,0,0,1,1,1,1,0,0,0,3,3,2,0,1,0,1,1,2
10,0,0,1,0,1,3,0,0,1,0,2,0,2,1,0,0,0,0,0,2,0
4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,1,1,3,0,0,5,0,3,0,7,3,7,1,2,4,0,5,0
5,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,2,1,1,0,0
71,5,3,0,1,2,8,2,4,5,1,9,1,14,19,16,5,5,2,3,8,9
8,0,0,0,0,0,1,0,0,1,0,2,0,2,2,1,1,0,0,0,1,2
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,5,0,0,1,4,0,4,6,0,1,1,5,8,7,4,3,2,0,7,7
7,0,0,1,1,0,1,0,1,0,0,0,0,2,2,1,1,0,0,1,1,1
10,0,1,0,0,0,3,2,0,0,0,1,1,3,1,4,0,0,0,0,1,1
14,0,0,0,0,0,4,2,0,4,0,0,0,3,1,2,2,0,0,0,2,0
35,3,1,1,1,0,4,1,1,2,1,2,0,4,8,5,1,3,2,2,3,3
16,0,1,1,1,0,3,0,3,3,0,1,1,1,3,5,0,0,1,1,3,2
9,0,2,0,0,1,1,0,0,0,1,4,0,2,1,3,0,0,0,1,1,0
11,0,2,0,1,1,1,0,1,0,0,1,0,6,0,4,1,0,0,1,0,1
33,1,1,0,1,2,2,0,0,2,0,3,0,5,6,2,3,2,2,1,4,8
24,1,0,1,1,0,1,0,2,4,1,2,0,5,1,5,1,1,0,0,0,3
6,0,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
43,1,3,1,1,1,6,0,1,3,1,3,2,4,5,10,4,1,2,4,5,3
16,0,0,0,0,0,5,0,0,3,0,0,1,3,2,2,1,0,1,0,2,2
5,0,0,1,0,0,1,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0
9,0,1,0,0,0,3,0,0,0,0,0,1,1,1,4,4,1,0,0,1,0
15,0,2,0,0,1,4,0,0,2,0,2,0,4,1,1,2,1,1,1,1,1
6,1,0,0,0,0,3,0,1,1,0,1,0,2,1,3,1,0,0,0,1,1
18,0,2,1,0,0,3,1,2,0,0,1,0,2,5,4,0,1,2,1,1,1
23,0,2,1,2,0,1,0,1,0,0,2,0,6,5,9,4,1,0,1,4,4
30,1,0,2,2,1,6,0,1,4,0,0,2,2,5,4,1,2,2,0,3,1
3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
8,0,0,0,0,0,1,0,0,2,0,0,0,0,3,4,2,0,0,0,2,1
15,0,1,0,1,1,5,0,0,1,1,1,0,6,4,2,1,1,4,0,1,2
32,1,1,0,0,0,3,4,1,0,0,2,1,13,7,6,6,0,1,4,2,5
15,0,0,0,1,1,3,0,1,1,0,1,0,1,1,3,1,1,0,2,0,4
23,0,0,0,0,0,5,0,0,2,0,1,1,4,3,3,2,1,3,2,4,2
44,1,1,0,0,0,3,2,3,4,2,3,7,6,8,9,3,4,3,0,6,2
38,0,4,0,2,1,5,0,2,1,0,2,1,5,8,6,7,4,1,3,4,5
17,0,0,0,0,0,0,0,0,2,0,3,0,2,3,6,1,2,0,3,3,4
20,0,2,0,0,0,5,0,1,2,0,2,1,3,4,5,2,2,0,0,3,3
4,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0
8,0,1,1,1,0,1,0,0,0,0,0,0,3,2,4,2,0,0,0,1,0
6,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
5,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1
11,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,3,1,2,1,1,3
24,0,1,0,1,1,2,1,0,2,0,2,2,3,1,5,2,3,3,1,3,0
48,1,3,1,2,1,8,1,0,5,1,3,2,9,9,10,5,3,4,5,10,5
10,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,1
35,0,2,1,2,1,4,0,1,2,1,3,2,5,3,8,5,1,2,1,5,3
40,3,2,0,0,0,1,1,3,3,0,6,0,11,4,10,0,5,3,3,2,5
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,0,0,0,2,0,1,0,1,1,0,2,1,2,0,2,1,1,0,2,2,0
7,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,3,1,0,0,1,1
27,2,2,0,1,1,5,0,1,3,0,1,1,4,6,2,2,2,2,0,6,3
4,0,1,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
9,0,2,0,1,0,1,1,0,1,0,0,0,1,0,4,2,1,0,2,0,1
21,0,2,0,1,1,1,0,1,4,0,1,1,3,3,7,4,1,0,1,7,1
10,0,0,0,1,0,0,0,1,1,2,0,0,1,3,2,0,0,1,0,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
42,2,2,1,2,2,4,2,1,2,1,0,0,6,7,11,0,2,2,4,6,4
22,1,1,0,1,0,2,0,1,3,0,3,0,7,2,5,2,2,0,3,5,4
42,6,4,0,1,0,3,1,3,5,2,3,2,10,7,10,4,3,4,2,9,4
14,0,0,0,0,1,0,1,1,4,0,0,2,2,3,0,1,1,1,1,2,0
9,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,2,0,0,1,4
14,0,0,0,0,0,2,0,1,0,0,2,0,3,2,4,3,1,1,1,1,4
3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,0,0,0,0,1,1,1,0,0,1,0,2,1,0,1,0,0,0,0,2
6,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0
9,0,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2
70,3,2,4,5,1,7,3,5,9,0,6,0,16,16,12,8,2,5,4,12,4
18,0,1,0,1,1,4,0,0,1,0,3,3,2,6,2,2,1,0,1,2,3
3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,1,1,0,0,8,3,1,3,0,2,0,5,11,12,3,2,2,2,5,4
9,0,0,1,1,0,3,0,0,0,1,1,0,2,2,1,0,0,1,0,2,2
3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15,0,0,0,1,0,6,0,0,1,0,0,0,4,3,4,0,0,1,0,2,1
3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10,0,0,0,0,0,2,1,0,1,0,1,0,2,2,2,1,1,0,0,2,1
4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0
19,0,1,0,1,0,4,0,0,2,0,1,0,0,1,1,2,0,1,1,1,0
9,0,0,0,0,0,1,0,1,1,0,0,1,1,2,1,0,1,1,0,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,2,0,6,0,2,1,0,2,0,4,3,4,6,0,0,1,2,3
5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1
8,0,0,0,1,0,2,0,1,0,0,2,0,1,1,0,2,1,1,0,0,0
14,0,0,0,0,1,4,0,1,0,0,0,0,2,2,1,4,1,0,0,4,2
41,1,1,0,5,2,6,1,2,2,0,1,2,3,7,8,6,2,3,2,7,7
12,0,0,0,0,1,3,1,0,2,0,0,0,1,1,1,0,1,0,0,0,2
35,0,3,0,1,0,2,1,3,2,0,2,0,1,8,12,2,1,4,1,5,2
3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,1,1
8,0,0,0,0,1,1,0,0,2,0,1,0,0,1,2,0,0,0,1,0,0
4,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,2,1,0,0,0,0
11,0,1,0,0,0,1,0,1,1,0,1,0,0,0,3,1,0,0,1,3,1
6,0,0,0,0,0,2,0,0,0,0,2,1,0,1,2,0,0,0,0,2,0
12,0,0,0,0,0,0,1,0,1,0,1,1,2,2,0,3,1,1,1,3,1
7,0,1,1,0,1,1,0,1,0,0,1,0,1,2,2,0,0,0,0,0,0
11,0,1,0,0,0,1,0,0,3,0,1,1,1,1,3,3,1,1,0,0,1
4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0
38,1,2,0,0,0,8,4,1,2,0,2,0,8,11,8,1,1,2,2,2,1
17,0,1,0,0,0,1,0,2,0,0,2,1,4,5,5,1,1,1,0,4,1
8,0,0,2,0,0,1,0,2,1,0,1,0,3,1,1,1,0,1,1,0,1
48,0,0,1,3,2,6,1,2,7,0,2,0,9,9,10,3,1,4,1,4,7
6,0,2,0,0,0,0,0,0,1,1,2,0,0,2,2,0,0,0,0,1,0
39,6,3,3,0,0,5,1,4,4,1,0,0,14,6,9,2,1,0,2,5,3
3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8,0,0,0,0,0,1,1,0,1,0,0,0,1,2,1,1,1,0,1,0,1
33,2,1,0,1,0,4,1,1,4,0,1,0,7,5,7,2,4,0,2,6,3
28,0,1,1,1,0,4,1,1,3,1,3,1,1,4,3,2,3,2,0,6,2
32,0,3,2,0,0,4,0,0,1,0,0,1,12,5,6,5,1,3,2,3,1
42,0,1,2,0,0,6,1,2,2,1,4,2,8,6,9,5,1,2,5,2,5
28,0,2,0,0,1,1,1,2,3,1,2,1,8,2,5,2,1,0,1,3,2
26,0,2,2,0,1,6,1,2,3,0,0,0,10,4,3,1,1,2,3,2,5
20,0,0,0,1,1,3,0,0,4,0,1,1,2,4,2,1,2,0,1,7,1
32,1,2,1,0,1,4,0,1,4,0,2,0,3,7,7,4,1,1,0,2,3
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,2,0,1,3,1,7,0,2,1,1,3,1,6,6,8,3,0,1,1,6,4
31,0,1,0,1,1,3,1,1,0,1,1,0,1,7,7,5,4,0,0,6,4
17,0,2,0,0,0,3,0,1,2,0,2,2,4,1,1,0,0,1,0,1,2
8,0,1,0,0,0,2,0,1,1,0,0,0,2,2,1,4,0,0,0,3,2
27,1,3,1,3,2,6,0,1,3,0,1,1,7,1,6,1,1,0,1,0,3
17,0,2,0,0,0,0,0,0,1,0,1,1,3,3,2,5,2,0,1,3,1
2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
20,0,0,0,0,0,4,2,2,1,0,1,0,1,7,2,3,1,1,1,2,6
9,0,1,0,0,0,1,0,0,1,0,0,0,2,1,2,0,1,0,1,1,0
2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
12,0,1,0,0,0,4,0,0,0,1,1,1,4,1,2,1,0,1,0,2,1
25,0,0,0,1,1,5,0,1,2,1,2,3,2,4,4,4,1,1,0,4,4
28,2,2,1,0,1,3,0,2,3,1,3,1,3,2,7,3,1,2,1,3,3
5,0,1,1,0,1,0,1,1,0,0,2,0,0,2,2,0,0,0,0,0,0
16,1,1,0,1,1,0,1,1,3,0,0,0,1,2,2,0,0,1,1,2,5
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,2,1,0,0,1,1,0,2,2,0,2,0,3,1,1,2,0,1,1,0,0
63,3,5,0,3,3,8,0,4,6,0,4,0,11,12,16,5,5,2,2,7,8
57,1,2,2,3,1,5,2,3,5,2,3,2,13,10,11,9,2,3,2,4,4
10,0,1,0,0,2,0,1,0,0,0,2,1,2,2,1,1,0,1,2,2,3
3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
40,1,1,0,0,3,3,2,3,2,0,1,2,6,6,9,4,1,4,1,5,7
9,0,0,0,0,1,2,0,2,2,0,0,0,1,1,3,0,1,0,0,2,1
3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0
3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34,3,3,0,2,3,4,2,1,3,1,1,2,3,5,7,6,1,1,1,6,6
10,0,0,0,0,0,0,1,0,1,1,0,0,2,2,1,2,1,1,1,1,0
9,0,2,1,0,0,2,0,0,0,0,1,0,2,4,2,1,1,1,0,2,4
18,0,3,1,0,1,4,1,0,0,1,1,1,4,5,4,1,1,0,1,0,2
8,0,0,0,1,0,1,0,0,0,0,0,1,2,2,2,0,0,0,0,1,1
15,0,0,0,0,1,1,1,0,0,0,1,0,0,3,4,2,1,0,0,0,0
14,1,1,0,0,0,3,1,1,2,0,0,0,2,3,2,1,1,2,0,2,2
35,0,4,0,2,1,7,0,2,2,0,2,1,11,4,8,6,2,2,0,2,8
22,1,2,1,1,2,2,1,1,2,1,2,1,4,4,5,2,1,3,0,2,1
5,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0
13,0,0,0,0,0,2,1,0,3,0,2,0,1,2,2,1,4,0,0,1,2
23,2,1,1,1,1,3,0,1,3,1,1,0,6,3,6,3,0,0,0,5,2
7,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
25,2,2,0,0,0,3,0,1,0,1,2,0,8,1,5,1,3,1,0,2,1
6,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1
21,0,2,0,0,0,3,0,1,3,0,3,0,3,3,1,3,1,0,0,5,3
45,0,1,0,2,4,7,1,3,4,0,1,0,6,7,8,2,3,3,1,5,5
16,0,0,0,1,1,3,0,0,1,1,0,1,2,3,2,3,2,0,2,1,0
41,0,4,0,2,2,4,1,4,2,0,3,1,14,6,6,4,3,1,0,4,2
4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,1,0
18,0,1,0,0,2,4,0,1,2,0,1,0,2,3,2,1,0,0,1,2,2
14,1,1,0,0,0,4,1,0,0,0,0,4,3,3,5,2,1,1,0,1,1
18,0,1,0,1,0,0,0,1,2,0,0,2,4,0,3,1,1,1,0,3,2
16,0,0,0,2,0,3,0,1,2,1,1,0,2,4,6,1,0,1,0,2,2
13,0,0,0,1,0,4,0,1,0,0,2,1,3,1,2,3,1,0,0,3,0
9,0,2,0,0,1,1,0,0,1,0,1,0,2,0,2,1,3,0,0,0,1
35,4,3,1,1,1,4,1,2,2,1,2,1,5,8,5,3,3,1,1,4,6
27,2,1,1,1,0,4,3,0,2,0,2,0,3,3,4,2,3,4,1,2,1
17,0,1,0,1,0,1,0,1,2,0,1,0,4,2,3,1,0,0,0,2,2
11,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,1,1,0,1,1
10,0,0,0,0,0,2,0,0,1,0,0,1,1,3,3,1,0,1,1,2,2
6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,1,0
37,0,2,0,1,0,7,0,2,10,1,0,1,1,6,4,2,1,3,1,6,2
24,0,2,0,0,0,3,0,1,2,1,1,0,3,2,6,3,1,1,0,3,4
40,2,4,1,1,2,9,0,3,3,2,2,1,7,4,3,2,3,2,0,7,8
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,0,1,0,0,0,2,0,1,2,0,0,0,2,4,3,2,1,1,0,3,2
3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
6,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,2
16,0,1,0,0,0,4,0,0,0,1,2,1,0,4,3,0,1,1,1,3,2
4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
25,3,2,0,1,1,2,1,1,1,0,2,1,4,5,6,3,2,1,0,4,3
37,1,2,0,2,0,6,1,2,2,0,1,1,4,4,6,1,6,1,3,1,5
43,5,1,2,0,0,4,4,1,2,2,3,0,6,7,7,6,2,2,0,6,6
14,0,0,1,0,0,3,1,0,2,0,2,1,2,1,1,2,0,0,2,3,2
39,0,2,1,2,0,3,0,2,4,0,2,1,3,6,7,5,4,2,1,4,2
3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
11,1,0,0,1,0,4,0,0,0,0,1,2,0,2,4,1,2,2,0,1,3
6,0,0,0,0,0,2,0,0,1,0,1,1,1,0,2,0,0,0,0,0,2
35,0,1,1,1,0,5,1,1,3,2,3,2,7,11,7,8,3,2,1,5,4
5,0,1,0,0,0,0,0,0,2,0,1,1,0,1,2,1,0,0,0,1,0
11,0,0,1,1,0,1,1,1,1,0,1,0,0,2,0,1,0,1,1,0,0
4,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1
11,0,0,0,0,1,3,0,2,1,0,0,0,3,3,3,1,0,0,0,0,3
41,5,3,0,1,0,7,2,3,4,1,1,2,8,11,6,7,4,0,3,5,5
17,1,0,0,1,0,0,1,1,2,0,2,0,3,4,2,1,1,1,1,6,1
3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,1,0,0,0,1,0,0,3,0,4,0,4,4,6,5,0,1,0,5,1
5,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,2,1,0,0,1,1
2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0
26,1,1,0,1,0,4,1,1,2,1,2,0,3,4,4,3,1,3,0,6,1
19,1,1,0,0,1,5,0,0,1,0,2,0,3,3,4,2,0,0,1,3,3
66,0,4,1,0,2,11,3,4,6,1,5,3,12,10,14,7,3,1,0,5,11
39,1,3,1,1,1,4,1,2,5,1,4,1,9,1,6,4,3,1,0,4,4
41,3,0,1,1,0,3,3,3,3,1,3,1,6,8,7,3,1,0,2,6,3
39,1,3,1,3,1,7,3,1,2,0,4,1,4,4,6,3,7,1,3,7,6
23,0,0,0,0,0,3,1,2,3,1,1,0,3,6,2,3,1,3,1,4,1
29,0,2,2,1,1,3,1,1,2,0,2,1,7,7,6,2,2,0,2,5,5
51,1,2,1,1,2,7,0,1,4,0,5,2,15,12,8,6,1,6,2,5,3
10,0,1,0,0,0,2,0,0,2,0,0,0,3,1,0,2,0,1,1,1,3
11,0,0,0,0,0,2,0,0,1,0,0,0,2,2,3,2,1,1,0,0,2
19,0,2,1,1,0,1,0,2,3,2,1,1,1,3,4,2,2,1,0,2,1
4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9,0,2,0,0,0,2,0,2,1,1,0,0,1,4,1,0,0,0,1,0,2
5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
26,1,2,0,0,1,4,1,1,2,1,2,1,5,5,8,4,3,1,0,4,5
21,0,2,1,1,0,3,0,1,0,0,2,0,2,2,5,1,2,0,0,4,2
4,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
29,0,3,0,1,2,7,3,2,2,1,1,3,6,7,4,1,1,0,1,3,1
2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17,0,2,0,0,0,2,1,1,1,0,1,0,4,4,3,2,0,2,0,1,1
80,8,5,0,6,2,12,2,6,7,2,4,4,13,20,24,7,2,3,4,7,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,2,1,0,1,1,2,0,2,1,1,3,1,0,0,1,1
3,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
13,1,0,1,1,0,2,0,2,1,0,0,1,3,2,5,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,1,3,0,0,0,1,1,2,3,0,1,1,1,6,2,3,0,0,0,4,1
2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,1,0,5,2,3,0,0,1,0,0,2,4,5,6,2,0,1,1,1,4
58,5,3,1,2,1,7,1,4,9,0,4,1,10,7,12,1,4,3,3,10,6
28,4,2,0,0,1,6,0,1,6,1,3,0,5,4,3,2,0,2,2,3,2
10,1,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,0,1,0,0,0,4,1,0,0,0,0,1,4,1,5,0,1,0,1,3,1
9,0,1,0,1,0,1,0,0,1,0,0,0,2,1,2,0,1,0,1,1,0
9,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
31,2,2,1,1,1,2,0,1,2,1,0,2,4,6,5,3,3,2,2,3,3
48,0,3,2,1,1,6,2,1,8,0,1,0,6,9,11,6,3,2,3,8,9
25,0,0,0,1,0,0,1,1,0,1,3,0,6,2,5,1,1,1,1,5,2
27,0,0,0,0,1,6,0,0,1,1,1,0,4,4,4,3,3,2,1,1,2
34,1,4,1,1,0,4,2,2,6,0,0,1,9,5,8,4,3,0,2,5,4
31,0,1,0,1,1,3,1,2,3,1,0,1,6,4,5,3,1,2,0,2,5
5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,2,1,1,1
6,0,1,0,0,0,2,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0
29,0,1,0,2,0,1,0,1,3,2,0,1,5,5,6,4,3,0,0,5,2
3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
38,2,0,0,1,0,3,2,0,3,0,1,1,9,6,9,6,2,3,1,5,1
17,0,1,0,0,1,3,0,0,3,0,1,1,6,2,2,1,2,0,1,2,3
12,0,0,0,0,0,0,0,2,1,0,0,1,1,1,3,0,1,2,1,3,2
32,0,1,1,1,0,5,2,2,3,0,1,0,4,2,4,2,3,1,1,2,5
93,6,4,0,2,2,14,2,3,9,1,8,0,12,17,16,12,2,1,2,9,12
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
7,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,1
44,1,1,2,2,1,7,0,3,1,0,2,1,4,8,3,1,3,0,0,2,3
2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26,0,3,0,0,0,2,0,2,0,0,1,2,6,1,4,2,1,1,1,3,3
10,0,2,0,0,0,0,0,0,1,0,1,0,2,1,2,2,0,0,0,0,3
11,2,1,0,0,0,0,1,2,1,0,1,1,2,0,3,3,0,1,0,1,0
19,0,0,0,1,0,2,1,1,0,0,1,1,0,5,4,2,1,1,0,1,1
11,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,2,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,2,0,1,1,4,0,1,5,1,0,1,9,6,10,3,3,2,2,9,4
28,0,4,1,0,0,4,0,1,3,0,1,0,5,2,4,1,1,1,0,3,2
4,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
16,1,0,0,0,1,2,1,1,0,0,1,1,2,1,5,1,2,0,1,1,0
10,0,0,0,0,0,0,1,1,1,0,0,0,4,0,2,1,0,0,1,0,1
23,0,1,0,1,1,4,0,3,2,0,4,0,3,2,6,3,0,1,1,5,4
33,0,0,0,1,0,6,0,3,6,1,2,0,7,8,6,2,2,3,0,3,2
24,0,0,0,3,0,5,2,0,2,1,0,0,4,3,3,2,1,2,1,4,1
37,1,3,2,1,1,4,1,2,7,1,4,0,7,4,7,3,2,3,1,3,7
50,1,0,3,1,1,7,1,0,4,0,2,0,6,9,12,4,1,2,5,4,3
19,0,2,0,0,1,3,0,0,0,1,1,0,4,9,3,1,1,1,0,3,3
36,0,0,2,1,2,8,1,0,3,0,1,2,3,5,6,1,1,0,1,5,5
7,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,1,0,0,0,0,1
10,0,2,0,0,0,0,0,1,2,1,0,1,4,1,2,0,1,1,1,1,1
15,0,2,0,1,0,2,1,0,1,0,0,0,5,4,8,1,0,1,1,1,1
