Degree,Asian Music,Blues,Chill Out/Trip-Hop/Lounge,Classical,Comedy,Contemporary R&B,Contemporary Soul,Country,Dancefloor,Dancehall/Ragga,Disco,East Coast,Film Scores,Films/Games,Folk,Hard Rock,Indie Rock/Rock pop,Jazz,Kids,Latin Music,Metal
3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
113,0,7,0,8,1,17,2,8,13,2,11,1,22,21,19,9,8,4,10,13,13
32,0,2,1,1,0,4,1,1,3,0,2,1,7,4,6,4,1,4,1,1,4
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,2,0,1,1
11,0,0,0,0,0,1,0,0,1,0,2,0,2,0,2,0,0,0,0,2,1
16,0,1,1,2,0,1,0,1,1,1,0,0,6,4,5,0,0,1,1,1,0
24,0,4,1,1,2,2,0,1,1,0,0,0,4,7,3,2,3,0,1,3,5
60,1,9,2,1,2,10,1,2,8,2,2,0,7,9,16,7,0,1,1,5,6
30,0,6,1,1,0,3,0,2,3,2,2,0,5,3,3,1,3,2,1,3,3
19,2,2,0,0,1,1,0,0,1,0,3,1,3,4,2,0,0,0,0,4,1
5,0,0,0,0,1,2,0,0,2,0,0,0,0,2,1,1,0,1,1,0,0
5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
45,0,3,0,0,0,5,1,5,5,1,0,3,12,7,10,7,1,2,2,6,5
39,0,1,0,2,1,4,0,2,2,2,2,0,9,9,5,5,4,1,2,3,6
44,0,4,1,0,1,10,2,0,3,0,4,2,9,8,10,5,5,1,2,8,7
114,0,35,3,3,1,11,5,8,11,3,8,1,22,19,19,11,7,5,7,18,8
16,0,0,0,0,0,2,0,1,2,0,0,0,3,2,2,2,1,0,0,1,1
8,0,0,0,0,0,2,0,0,0,0,0,0,4,2,1,1,1,1,0,2,1
19,0,6,0,0,0,1,1,3,2,0,1,0,6,5,2,3,2,1,0,1,1
5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
13,0,1,0,0,1,2,0,1,1,0,1,1,2,3,3,3,0,2,0,0,1
4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,1
12,1,0,0,0,0,2,1,1,3,0,0,0,0,4,0,0,2,0,0,3,3
6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
13,0,0,1,0,0,1,1,1,1,0,2,0,4,2,2,2,1,1,1,2,1
7,0,2,0,0,0,2,1,3,0,0,1,0,1,0,2,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,1,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,1,0,1,0
7,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2
10,0,1,0,0,0,3,0,0,1,0,1,0,1,1,1,1,1,0,0,2,1
15,0,3,0,1,1,1,0,1,1,0,1,0,4,1,2,1,0,0,4,5,0
7,0,1,0,0,0,2,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0
39,0,10,1,2,0,9,1,0,6,0,2,1,5,8,6,4,3,0,2,6,4
13,0,1,0,2,0,2,0,0,2,1,2,1,1,3,2,0,1,0,1,3,2
4,0,1,1,1,0,3,0,0,1,0,0,0,1,3,1,0,1,0,0,0,0
26,0,1,1,1,2,4,1,1,3,1,4,1,6,7,6,2,0,2,1,2,3
10,0,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,0,1,0,3
16,0,1,0,1,0,1,0,2,0,0,0,0,2,2,4,1,0,0,1,3,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,1,2,0,0,0,1,1,0,1,1,2,2,1,0,0,3,1
39,1,0,1,0,1,4,2,1,1,0,3,1,7,8,11,4,2,5,0,4,7
3,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
54,0,1,1,2,2,7,1,1,1,1,1,0,11,6,4,8,3,4,4,16,4
18,0,0,0,0,0,4,0,1,1,0,1,2,3,4,4,1,1,3,0,1,0
4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10,0,0,0,0,1,1,0,0,0,0,1,0,0,2,3,0,0,1,2,0,2
5,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
26,0,1,0,2,0,1,0,1,4,0,3,0,9,4,5,2,1,4,0,4,3
17,2,1,1,2,0,1,0,0,0,1,1,0,5,4,4,2,1,0,2,4,3
17,0,3,0,0,0,2,0,0,3,0,5,2,2,7,4,0,1,0,0,3,2
24,1,8,1,0,1,4,0,0,5,0,2,0,6,3,5,0,1,1,2,5,1
52,1,20,0,3,4,10,2,4,8,0,1,1,7,9,6,2,6,0,2,6,4
3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,1,0,1,1
17,1,6,1,0,0,0,0,0,1,0,0,1,1,3,2,1,2,1,0,5,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,2,0,1,0,1,0,2,1,0,3,3,5,2,4,3,2,1,0,4,1
8,0,0,0,1,0,2,0,1,0,0,1,1,3,2,3,1,1,0,0,2,0
55,0,10,1,3,2,9,1,2,2,0,1,1,6,10,4,3,6,1,1,5,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,0,5,0,0,1,6,6,1,3,0,4,0,9,9,5,3,2,1,0,3,3
12,1,1,1,1,0,1,1,1,2,0,0,1,0,1,3,1,0,0,0,3,2
29,0,1,0,0,0,6,1,2,2,2,1,1,8,2,6,5,1,0,2,3,2
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22,0,1,1,0,0,1,1,4,4,0,4,0,2,6,3,4,0,1,1,3,5
7,0,0,0,0,0,2,0,1,0,0,0,0,1,1,2,0,1,0,0,2,1
5,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,1,1
9,0,0,1,0,0,0,1,0,0,0,0,3,4,1,2,0,1,0,1,1,2
42,1,2,0,1,1,3,1,2,2,3,4,1,7,12,6,4,3,2,0,5,4
18,1,1,0,1,1,2,0,0,3,1,3,1,2,1,4,0,0,1,0,2,2
12,0,3,0,0,0,0,0,1,1,0,0,0,4,1,2,1,2,1,0,2,1
47,0,28,0,0,0,9,1,2,4,2,2,0,9,9,8,6,2,0,1,5,3
3,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,1,0
12,1,0,0,0,0,2,0,0,0,0,0,0,4,2,1,1,1,1,1,0,0
19,0,0,0,0,0,3,1,2,3,0,2,0,2,2,6,0,1,2,0,2,0
6,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
23,0,5,1,1,0,2,1,1,8,0,2,1,1,8,2,2,0,1,0,3,2
23,0,2,0,1,0,5,1,1,1,0,0,2,2,2,6,1,2,0,2,3,2
11,1,0,0,0,0,3,0,0,2,0,1,0,1,2,2,0,0,1,0,1,1
43,0,0,0,2,2,9,0,0,5,0,1,0,8,10,9,5,3,1,3,5,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,0,6,1,0,1,2,0,0,4,0,1,0,0,3,2,2,0,1,0,1,3
15,0,3,0,1,1,4,0,2,0,0,0,1,1,4,1,0,2,2,2,1,3
4,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,1,2,0,0,0,1
12,0,1,0,1,0,4,0,2,2,0,0,0,3,2,0,0,1,0,0,3,0
74,0,7,3,2,1,7,1,3,8,2,8,3,8,15,15,7,4,3,7,9,7
8,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
27,0,1,3,0,1,1,0,1,4,0,0,0,8,4,3,1,1,1,1,3,0
38,0,2,0,2,1,5,1,4,2,1,3,0,3,6,8,0,4,3,2,6,5
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
28,0,1,0,0,1,4,0,1,1,1,3,0,5,6,7,4,1,0,2,5,1
18,0,5,0,3,0,5,1,0,4,0,0,2,3,2,6,4,3,1,0,1,0
17,0,2,1,2,0,2,0,1,1,1,0,1,2,1,4,1,1,2,0,1,1
23,0,7,1,0,0,4,0,1,3,0,3,0,5,3,3,0,2,1,0,5,3
3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,0,3,1,1,1,1,2,3,3,0,3,1,10,10,4,7,3,0,1,3,6
23,0,0,1,0,0,5,0,2,1,0,0,0,2,6,3,1,1,3,0,3,3
14,0,0,0,0,0,3,0,2,2,0,1,0,0,3,3,2,1,1,0,3,3
25,0,3,1,0,1,2,0,2,3,1,1,1,2,1,7,2,0,1,0,2,2
12,0,1,0,0,1,3,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0
10,0,1,1,1,0,2,0,0,0,1,0,1,1,2,4,1,0,1,1,2,2
41,0,3,1,2,1,4,0,3,5,0,2,0,9,5,6,5,1,2,1,4,3
43,2,5,0,2,2,7,3,1,5,0,3,2,5,7,5,5,1,1,3,3,3
79,0,14,2,3,2,10,2,4,7,0,3,2,6,13,20,7,7,4,1,7,4
8,0,0,0,0,1,5,1,1,1,0,0,1,1,1,1,0,0,0,0,0,2
14,0,1,0,0,0,1,0,1,1,1,0,1,3,4,2,1,0,0,1,2,0
27,0,6,0,2,0,5,0,3,2,0,0,3,4,4,7,3,1,1,3,0,2
10,0,0,0,2,0,0,0,0,1,0,0,0,0,3,2,2,0,0,0,1,2
5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1
7,0,0,0,0,0,1,0,0,1,0,0,1,3,0,1,0,0,1,0,1,1
12,0,0,1,0,0,0,0,0,0,2,1,0,3,3,2,1,0,2,0,1,0
5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,4,2
32,0,4,1,0,0,3,1,0,2,0,2,1,6,8,1,2,2,1,1,5,5
34,0,1,0,0,0,3,0,1,4,1,1,1,5,4,6,5,1,1,1,3,5
17,0,3,1,0,0,7,0,1,1,0,0,2,2,0,3,1,1,0,0,5,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,0,1,1,2,0,2,0,0,0,0,0,0,3,3,3,1,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
44,0,13,0,0,1,3,4,2,4,2,3,5,3,7,4,3,2,1,0,5,1
4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,0
13,0,1,0,0,0,3,0,1,2,0,0,1,2,4,3,0,0,0,1,1,1
48,0,3,1,2,1,5,2,1,4,0,2,0,9,12,10,6,4,4,4,5,8
6,0,0,0,0,1,1,0,1,1,0,0,0,0,1,2,0,1,0,0,0,0
4,0,1,2,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0
21,0,4,0,1,2,1,0,1,3,1,2,0,4,3,3,0,2,1,3,3,0
18,0,0,1,2,0,4,2,0,1,0,1,3,4,3,3,2,2,0,0,4,3
9,0,0,0,0,0,2,1,0,1,0,1,0,3,0,1,3,1,0,2,1,0
7,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0
3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
16,1,5,0,1,0,2,0,0,2,0,1,1,1,1,1,2,1,0,0,2,3
5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
14,0,5,0,2,0,2,0,2,1,0,0,0,4,3,1,2,0,0,0,0,0
3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
37,0,25,0,1,1,5,2,1,2,0,2,0,6,4,8,4,6,0,2,4,3
9,0,0,1,0,1,3,0,0,1,0,0,1,2,1,1,0,0,0,0,1,1
6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,2,1
15,0,1,0,1,1,0,0,0,0,0,0,1,4,3,5,2,0,1,1,3,0
71,0,8,0,3,2,8,2,1,3,1,2,2,6,8,14,7,7,2,1,13,10
17,0,2,0,0,1,1,2,1,3,0,2,0,4,3,6,2,0,1,0,1,2
17,0,1,0,2,1,3,0,0,1,0,2,0,0,4,2,2,1,0,0,3,2
5,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
17,0,1,1,1,1,2,2,4,2,0,1,0,4,1,1,1,2,0,1,1,1
14,1,0,0,0,0,1,0,1,1,0,0,0,1,1,2,2,1,0,1,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
37,0,7,0,0,1,8,1,3,5,0,4,2,4,8,10,4,1,2,2,4,2
37,0,3,0,1,1,3,1,2,0,1,4,1,8,9,9,2,4,1,4,3,4
18,0,5,0,0,0,6,0,0,0,0,0,0,2,2,1,1,0,0,0,3,2
20,0,12,0,0,2,1,1,1,3,1,0,2,5,3,1,5,1,1,0,3,3
8,0,1,0,1,0,0,0,0,2,0,2,2,2,1,1,0,0,0,0,1,1
18,0,5,0,0,0,1,1,3,2,0,4,1,4,3,5,1,1,0,0,3,2
28,0,3,2,1,1,7,1,3,2,0,0,0,4,1,5,2,2,1,0,3,1
15,0,1,0,1,1,1,0,0,2,0,1,2,1,4,2,1,0,0,0,2,1
25,0,10,0,1,2,3,1,1,0,0,0,1,6,5,4,2,1,1,2,1,1
24,0,0,0,1,1,4,0,3,2,0,1,0,4,3,1,1,0,0,2,3,1
11,0,0,0,0,0,2,0,0,3,0,0,0,0,2,3,1,0,0,0,1,1
23,0,9,0,1,0,4,0,1,3,0,0,1,2,6,4,3,2,1,1,3,3
9,0,0,0,1,0,0,0,1,0,0,1,0,1,1,3,0,0,2,0,0,0
10,0,2,0,0,0,1,0,0,1,0,0,1,2,0,1,4,0,1,1,2,2
8,1,0,0,0,0,2,1,2,0,0,0,0,1,0,2,1,0,0,0,2,2
49,0,11,1,0,2,5,4,4,3,0,5,1,8,11,10,9,7,1,3,5,5
5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2
8,0,0,0,0,1,0,0,2,0,0,2,1,0,1,0,1,0,1,0,1,0
17,0,0,0,0,0,5,0,2,1,0,3,0,3,3,4,0,0,0,1,3,2
7,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0
10,0,1,0,1,0,2,0,1,0,0,0,0,3,2,4,1,0,0,0,2,1
27,0,3,0,2,2,3,1,2,7,0,3,0,5,4,2,1,0,0,3,4,4
9,0,1,0,1,0,0,1,0,1,0,1,0,1,2,1,0,2,1,1,2,2
15,0,5,0,0,0,2,0,1,1,0,0,0,2,2,2,4,2,1,0,2,2
4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
11,0,0,0,0,1,1,0,1,3,0,2,0,2,1,4,1,0,0,1,0,2
21,0,4,0,0,0,4,0,0,1,0,1,0,3,2,7,3,1,0,1,3,4
111,2,42,3,6,3,13,2,6,6,3,7,6,21,24,20,10,8,8,4,12,10
4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
19,1,2,0,2,0,0,0,0,3,0,0,1,4,5,3,0,1,0,1,0,4
24,0,1,1,0,1,2,0,1,2,0,1,2,3,5,4,1,2,2,1,2,4
17,0,0,2,0,3,3,0,2,3,0,0,2,3,4,4,2,1,0,1,3,2
4,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0
78,0,11,2,4,3,16,3,5,8,1,4,4,12,12,12,5,5,3,2,9,8
21,0,1,0,0,0,1,0,1,4,1,0,0,3,6,6,2,1,0,0,4,5
27,0,2,1,1,2,3,1,0,4,1,0,1,7,4,7,1,0,2,3,5,4
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
11,1,0,0,0,0,1,0,2,1,0,0,0,2,3,2,2,1,0,0,1,0
16,0,1,0,0,1,1,1,1,3,0,0,0,0,2,4,0,1,0,0,2,2
42,0,6,0,1,3,4,0,2,2,1,2,0,8,8,8,2,1,2,4,6,5
8,0,0,1,0,1,2,0,1,1,0,0,0,2,2,3,1,2,2,2,0,1
25,0,14,0,1,0,1,0,2,0,0,3,1,6,4,5,5,2,1,1,3,3
16,0,0,0,2,0,3,0,1,2,0,2,0,2,3,0,1,0,1,1,1,3
36,0,2,1,0,0,5,0,3,0,0,0,1,5,6,5,1,1,0,2,4,6
10,1,1,1,1,0,2,0,1,0,0,0,1,3,0,3,1,0,1,0,1,1
6,0,1,0,1,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1
31,0,3,0,1,0,4,0,0,4,1,0,0,6,6,4,2,1,1,0,3,6
44,0,4,1,1,0,9,2,2,3,0,1,2,11,8,9,5,2,4,1,4,6
8,0,1,0,0,1,2,0,2,1,0,0,0,1,2,2,1,0,0,0,1,1
3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,0,3,0,6,1,1,1,0,1,1,6,6,5,1,1,2,3,3,4
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
23,0,2,0,0,0,3,1,0,2,0,0,0,4,4,6,4,1,1,0,2,1
5,0,0,0,0,0,2,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0
10,0,0,0,1,0,0,0,0,1,0,0,0,2,1,3,1,0,0,0,0,2
16,0,1,0,1,0,2,0,1,4,1,1,2,3,4,4,2,1,2,0,0,2
21,1,0,0,1,1,7,0,3,1,1,0,0,5,4,2,2,0,1,0,2,1
11,0,0,0,1,0,2,0,1,0,1,0,1,2,1,1,1,0,1,0,1,0
9,0,1,0,0,0,4,0,0,1,1,1,0,2,4,0,2,0,1,0,1,3
10,0,1,1,1,0,3,0,0,2,0,1,0,2,0,2,0,2,1,0,2,1
19,0,1,0,2,1,4,0,2,1,0,1,0,1,2,4,2,1,1,1,6,1
22,0,0,0,0,2,3,0,3,4,0,0,1,2,5,2,3,1,0,1,6,1
13,0,0,0,0,0,0,0,0,2,0,0,0,5,3,3,5,1,1,0,2,0
10,0,0,2,1,1,1,1,1,1,0,0,0,2,3,1,0,1,1,0,1,1
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,6,1,2,3,14,1,3,4,1,2,3,8,5,9,8,4,4,1,6,4
30,0,4,0,2,1,4,0,3,3,0,0,1,3,4,7,2,4,1,0,2,2
6,0,0,0,0,0,1,1,1,1,0,0,1,2,0,2,0,0,1,0,0,2
8,0,0,0,0,0,0,0,0,2,0,3,0,1,1,1,0,0,0,0,0,1
11,0,0,0,2,1,2,1,1,2,0,2,1,3,0,4,2,1,0,1,1,0
34,0,7,0,1,1,1,1,1,2,0,3,0,7,9,7,1,1,1,2,4,3
2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
28,0,5,0,1,0,2,1,1,2,0,0,0,4,6,6,5,5,1,2,3,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8,0,0,0,2,0,2,0,2,1,0,0,0,2,0,1,1,2,0,0,0,0
49,1,4,1,0,0,4,0,0,4,0,3,1,17,11,8,7,0,4,0,4,4
46,1,16,2,2,0,3,3,5,4,0,1,0,5,7,8,11,1,2,0,8,8
12,0,0,2,0,0,1,1,0,1,0,0,0,3,2,2,1,1,2,2,1,1
12,0,0,0,0,0,1,0,1,0,0,1,0,4,3,4,1,0,2,1,0,3
14,0,0,0,0,0,3,0,0,3,0,0,2,0,0,2,1,0,0,1,0,2
10,0,0,0,0,0,4,0,0,2,0,1,0,4,3,1,2,1,1,1,1,0
5,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,1,0,0,0
43,0,3,1,1,1,6,3,3,2,0,2,0,5,4,13,2,5,2,2,5,5
11,0,0,1,2,0,1,0,2,0,1,0,0,4,3,3,0,0,1,0,1,0
2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,1,1,1,2,3,0,1,3,0,1,3,7,3,6,1,2,1,1,5,7
3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,17,0,0,0,5,1,2,6,2,0,5,6,5,5,4,7,3,2,2,3
17,0,1,0,1,1,1,0,1,2,0,0,1,2,2,3,1,1,1,2,3,2
13,0,1,0,0,0,4,0,0,0,0,0,0,1,3,1,0,1,0,0,1,1
6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
20,0,0,0,1,0,2,0,0,3,0,1,0,3,6,7,2,0,1,2,1,2
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
28,0,4,1,1,1,3,1,1,2,1,2,1,4,6,8,3,1,2,1,2,4
5,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0
8,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,2,0,0,1,1,0
4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
12,0,0,1,0,0,1,0,1,0,0,0,0,3,1,2,1,0,1,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13,0,1,0,1,0,3,0,0,4,0,0,0,3,0,1,1,1,3,0,3,4
7,0,1,0,0,0,1,0,0,1,0,2,0,0,1,3,1,0,0,1,1,0
4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
26,0,4,0,1,1,5,0,1,4,0,1,0,4,2,6,3,1,3,0,1,1
9,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0
15,0,2,0,0,1,0,0,0,4,0,0,0,3,5,1,1,2,4,1,2,0
8,0,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2
33,0,3,0,1,0,5,2,1,2,0,2,0,7,3,8,0,1,3,2,4,4
56,0,20,2,2,3,5,2,3,4,0,6,2,7,9,9,4,6,1,2,10,3
26,1,1,0,0,0,2,0,2,1,0,0,0,2,4,6,0,2,2,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3,0,0,0,0,3,2
72,0,4,1,1,0,8,4,3,11,1,8,1,8,13,13,3,7,0,2,4,10
19,0,7,0,0,0,1,0,2,0,1,1,0,3,5,1,3,0,1,1,3,2
23,0,0,0,1,1,2,0,2,4,0,2,0,2,2,3,2,2,3,0,3,2
14,0,3,1,0,0,4,1,4,0,1,0,1,3,4,3,1,1,1,0,1,0
12,0,0,0,0,0,4,0,1,1,0,0,0,3,3,4,2,1,0,0,1,0
4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0
14,0,0,1,1,0,2,0,2,1,0,0,0,3,3,5,1,0,1,1,0,1
3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,1,2,0,0,1,5,0,3,3,0,3,1,4,1,6,1,2,2,1,1,2
4,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
36,0,0,0,1,1,2,0,0,1,0,1,0,1,5,6,1,1,1,1,3,0
9,0,3,0,2,0,3,0,1,0,0,1,0,0,3,1,1,0,0,1,0,2
17,0,12,0,0,2,1,2,0,2,0,2,0,3,0,2,1,2,1,0,3,4
33,1,7,0,2,0,3,1,1,3,2,0,1,5,8,8,5,0,1,1,12,1
6,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2
15,0,0,1,2,0,2,0,0,1,0,2,2,2,4,4,0,0,1,2,5,2
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15,1,3,0,0,1,3,1,2,2,0,0,0,2,2,0,0,2,2,0,1,2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
20,0,4,0,0,0,3,1,2,1,0,1,2,3,3,6,5,1,1,2,2,3
5,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19,0,2,1,0,0,5,0,1,1,0,1,1,4,3,0,3,0,0,2,2,2
22,0,0,0,1,0,3,1,2,2,0,1,0,2,2,4,3,0,1,0,5,1
16,0,0,2,0,1,3,0,1,2,0,1,0,2,2,3,2,2,1,2,1,1
3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
41,0,4,0,4,2,5,2,3,2,0,4,0,7,5,12,1,3,2,3,6,4
29,0,9,1,0,1,6,0,1,1,1,0,1,8,4,2,2,0,3,1,2,3
7,0,1,0,0,1,1,0,0,2,0,1,0,0,2,1,1,0,0,0,0,0
18,0,2,0,1,0,5,2,1,1,0,1,0,3,6,3,1,0,2,1,6,2
62,0,10,1,1,1,6,1,4,5,0,2,1,8,11,8,7,9,6,3,7,5
5,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,2,1
14,0,1,0,0,0,0,0,1,2,0,3,0,5,5,2,1,2,2,1,1,0
3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
16,0,1,0,0,0,3,1,0,1,0,2,0,5,3,2,2,0,1,1,3,2
9,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,2,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,1,0,2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20,0,0,0,0,0,5,1,0,2,0,1,1,1,5,1,1,3,1,1,2,2
